id,date,ligne,four,probleme,equipement,famille,duree_min,source,famille_norm,equipement_norm,famille_affichage,equipement_affichage
668,2024-09-12,L11,Four 1,Sortie scoop toute seul,scoop,machine,15.0,import_2024,machine,scoop,Machine,scoop
669,2024-09-13,L11,Four 1,Probléme electrique,AEE,section n°5,20.0,import_2024,section n°5,aee,Section n°5,AEE
670,2024-09-13,L11,Four 1,Changement bras de transfert,bras de transfert,section n°3,40.0,import_2024,section n°3,bras de transfert,Section n°3,bras de transfert
671,2024-09-13,L11,Four 1,Changement bras de transfert,bras de transfert,section n°4,15.0,import_2024,section n°4,bras de transfert,Section n°4,bras de transfert
672,2024-09-13,L11,Four 1,Changement bras de transfert,bras de transfert,section n°4,10.0,import_2024,section n°4,bras de transfert,Section n°4,bras de transfert
673,2024-09-14,L11,Four 1,Mauvaise fonctionnement rippeur,rippeur,section n°3,15.0,import_2024,section n°3,rippeur,Section n°3,rippeur
674,2024-09-14,L11,Four 1,Mise a l'arche,Mise a l'arche,mise a l'arche,10.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
675,2024-09-14,L11,Four 1,AEE,AEE,section n°3,20.0,import_2024,section n°3,aee,Section n°3,AEE
676,2024-09-15,L11,Four 1,Mauvaise fonctionnement rippeur,rippeur,section n°3,15.0,import_2024,section n°3,rippeur,Section n°3,rippeur
677,2024-09-16,L11,Four 1,Mauvaise fonctionnement rippeur,rippeur,section n°3,35.0,import_2024,section n°3,rippeur,Section n°3,rippeur
678,2024-09-16,L11,Four 1,Mauvaise fonctionnement rippeur,rippeur,section n°3,45.0,import_2024,section n°3,rippeur,Section n°3,rippeur
679,2024-09-16,L11,Four 1,Mauvaise percage,percage,section n°3,20.0,import_2024,section n°3,percage,Section n°3,percage
680,2024-09-17,L11,Four 1,Mauvaise fonctionnement rippeur,rippeur,section n°3,15.0,import_2024,section n°3,rippeur,Section n°3,rippeur
681,2024-09-17,L11,Four 1,Mauvaise fonctionnement rippeur,rippeur,section n°3,30.0,import_2024,section n°3,rippeur,Section n°3,rippeur
682,2024-09-17,L11,Four 1,Panne électrique,AEE,section n°5,45.0,import_2024,section n°5,aee,Section n°5,AEE
683,2024-09-17,L11,Four 1,Mauvaise fonctionnement rippeur,rippeur,section n°6,30.0,import_2024,section n°6,rippeur,Section n°6,rippeur
684,2024-09-17,L11,Four 1,Manque l'eau de ciseaux,Mécanisme ciseaux,ciseaux,5.0,import_2024,ciseaux,mécanisme ciseaux,Ciseaux,Mécanisme ciseaux
685,2024-09-18,L11,Four 1,Probléme électrique,AEE,section n°5,45.0,import_2024,section n°5,aee,Section n°5,AEE
686,2024-09-18,L11,Four 1,Serrage les vis,serrage,section n°4,10.0,import_2024,section n°4,serrage,Section n°4,serrage
687,2024-09-18,L11,Four 1,Mauvaise fonctionnement rippeur,rippeur,section n°8,10.0,import_2024,section n°8,rippeur,Section n°8,rippeur
688,2024-09-19,L11,Four 1,Centrage support fond Eb,Support fond,section n°8,45.0,import_2024,section n°8,support fond,Section n°8,Support fond
689,2024-09-20,L11,Four 1,Arret ciseaux,Mécanisme ciseaux,machine,10.0,import_2024,machine,mécanisme ciseaux,Machine,Mécanisme ciseaux
690,2024-09-20,L11,Four 1,Coincement finisseur,Coincement finisseur,section n°2,60.0,import_2024,section n°2,coincement finisseur,Section n°2,Coincement finisseur
691,2024-09-20,L11,Four 1,Réglage charnieres Eb,charnier,section n°4,20.0,import_2024,section n°4,charnier,Section n°4,charnier
692,2024-09-21,L11,Four 1,Panne électrique,AEE,section n°5,20.0,import_2024,section n°5,aee,Section n°5,AEE
693,2024-09-21,L11,Four 1,Panne électrique,AEE,section n°4,20.0,import_2024,section n°4,aee,Section n°4,AEE
694,2024-09-21,L11,Four 1,Panne électrique,AEE,section n°6,20.0,import_2024,section n°6,aee,Section n°6,AEE
695,2024-09-21,L11,Four 1,Mauvaise fonctionnement rippeur,rippeur,section n°5,20.0,import_2024,section n°5,rippeur,Section n°5,rippeur
696,2024-09-22,L11,Four 1,Serrage ventilation plaque d'attente,Plaque d'attente,section n°4,20.0,import_2024,section n°4,plaque d'attente,Section n°4,Plaque d'attente
697,2024-09-22,L11,Four 1,Serrage ventilation plaque d'attente,Plaque d'attente,section n°3,20.0,import_2024,section n°3,plaque d'attente,Section n°3,Plaque d'attente
698,2024-09-22,L11,Four 1,Changement rippeur,rippeur,section n°5,20.0,import_2024,section n°5,rippeur,Section n°5,rippeur
699,2024-09-22,L11,Four 1,Changement rippeur,rippeur,section n°5,20.0,import_2024,section n°5,rippeur,Section n°5,rippeur
700,2024-09-22,L11,Four 1,Changement rippeur,rippeur,section n°5,30.0,import_2024,section n°5,rippeur,Section n°5,rippeur
701,2024-09-23,L11,Four 1,Serrage ventilation plaque d'attente,Plaque d'attente,section n°4,35.0,import_2024,section n°4,plaque d'attente,Section n°4,Plaque d'attente
702,2024-09-23,L11,Four 1,Changement distributeur noyau,Distributeur,section n°7,30.0,import_2024,section n°7,distributeur,Section n°7,Distributeur
703,2024-09-24,L11,Four 1,Changement bras de transfert,bras de transfert,section n°4,10.0,import_2024,section n°4,bras de transfert,Section n°4,bras de transfert
704,2024-09-24,L11,Four 1,Arret mchine tout seul,machine,machine,15.0,import_2024,machine,machine,Machine,Machine
705,2024-09-24,L11,Four 1,Mauvaise fonctionnement rippeur,rippeur,section n°5,15.0,import_2024,section n°5,rippeur,Section n°5,rippeur
706,2024-09-24,L11,Four 1,Changement bras de transfert,bras de transfert,section n°4,15.0,import_2024,section n°4,bras de transfert,Section n°4,bras de transfert
707,2024-09-26,L11,Four 1,mauvaise fonctionnement de rippeur,rippeur,section n°1,20.0,import_2024,section n°1,rippeur,Section n°1,rippeur
708,2024-09-26,L11,Four 1,mauvaise fonctionnement de rippeur,rippeur,section n°2,60.0,import_2024,section n°2,rippeur,Section n°2,rippeur
709,2024-09-26,L11,Four 1,mauvaise fonctionnement de rippeur,rippeur,section n°3,60.0,import_2024,section n°3,rippeur,Section n°3,rippeur
710,2024-09-26,L11,Four 1,mauvaise fonctionnement de rippeur,rippeur,section n°1,45.0,import_2024,section n°1,rippeur,Section n°1,rippeur
711,2024-09-26,L11,Four 1,mauvaise fonctionnement de rippeur,rippeur,section n°3,20.0,import_2024,section n°3,rippeur,Section n°3,rippeur
712,2024-09-26,L11,Four 1,Changement rippeur,rippeur,section n°1,20.0,import_2024,section n°1,rippeur,Section n°1,rippeur
713,2024-09-27,L11,Four 1,Changement bras de transfert,bras de transfert,section n°5,20.0,import_2024,section n°5,bras de transfert,Section n°5,bras de transfert
714,2024-09-27,L11,Four 1,Manque l'eau de ciseaux,Mécanisme ciseaux,machine,5.0,import_2024,machine,mécanisme ciseaux,Machine,Mécanisme ciseaux
715,2024-09-27,L11,Four 1,mauvaise fonctionnement de rippeur,rippeur,section n°1,25.0,import_2024,section n°1,rippeur,Section n°1,rippeur
716,2024-09-27,L11,Four 1,mauvaise fonctionnement de rippeur,rippeur,section n°3,20.0,import_2024,section n°3,rippeur,Section n°3,rippeur
717,2024-09-27,L11,Four 1,arret de mise à l'arche,Mise a l'arche,mise a l'arche,20.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
718,2024-09-28,L11,Four 1,COINCEMENT DE MISE ARCHE,Mise a l'arche,mise a l'arche,50.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
719,2024-09-28,L11,Four 1,COINCEMENT DE MISE ARCHE,Mise a l'arche,mise a l'arche,30.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
720,2024-09-29,L11,Four 1,Changement bras de transfert,bras de transfert,section n°8,15.0,import_2024,section n°8,bras de transfert,Section n°8,bras de transfert
721,2024-09-30,L11,Four 1,Mauvaise fonctionnemnt de Take-out,take-out,section n°6,15.0,import_2024,section n°6,take-out,Section n°6,take-out
722,2024-09-30,L11,Four 1,mauvaise mauvement de mise arche,Mise a l'arche,Mise a l'arche,5.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
723,2024-10-01,L11,Four 1,Bras Take -out,take-out,section n°4,25.0,import_2024,section n°4,take-out,Section n°4,take-out
724,2024-10-01,L11,Four 1,COINCEMENT DE MISE ARCHE,Mise a l'arche,mise a l'arche,50.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
725,2024-10-03,L11,Four 1,mauvaise fonctionnement de ripeur,rippeur,section n°1,40.0,import_2024,section n°1,rippeur,Section n°1,rippeur
726,2024-10-03,L11,Four 1,Pronléme électrique,AEE,section n°6,10.0,import_2024,section n°6,aee,Section n°6,AEE
727,2024-10-05,L11,Four 1,panne au niveau de flexible vertiflow,verti-flow,section n°1,20.0,import_2024,section n°1,verti-flow,Section n°1,verti-flow
728,2024-10-06,L11,Four 1,Changement rippeur,rippeur,section n°1,10.0,import_2024,section n°1,rippeur,Section n°1,rippeur
729,2024-10-06,L11,Four 1,réglage niveau bras de transfert,bras de transfert,section n°3,15.0,import_2024,section n°3,bras de transfert,Section n°3,bras de transfert
730,2024-10-08,L11,Four 1,Mauvaise fonct Bras Transfert,bras de transfert,section n°5,60.0,import_2024,section n°5,bras de transfert,Section n°5,bras de transfert
731,2024-10-08,L11,Four 1,Arret machine a cause mauvaise contacte,AEE,machine,80.0,import_2024,machine,aee,Machine,AEE
732,2024-10-08,L11,Four 1,probléme électrique sur mise à l'arche,Mise a l'arche,mise a l'arche,62.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
733,2024-10-08,L11,Four 1,Changement rippeur,rippeur,section n°1,20.0,import_2024,section n°1,rippeur,Section n°1,rippeur
734,2024-10-08,L11,Four 1,Mauvaise fonct Bras Transfert,bras de transfert,section n°5,25.0,import_2024,section n°5,bras de transfert,Section n°5,bras de transfert
735,2024-10-12,L11,Four 1,Arret convoyeur mise a l'arche,convoyeur mise a l'arche,convoyeur mise a l'arche,20.0,import_2024,convoyeur mise a l'arche,convoyeur mise a l'arche,convoyeur mise a l'arche,convoyeur mise a l'arche
736,2024-10-12,L11,Four 1,Changement rippeur,rippeur,section n°2,60.0,import_2024,section n°2,rippeur,Section n°2,rippeur
737,2024-10-12,L11,Four 1,Changement rippeur,rippeur,section n°2,35.0,import_2024,section n°2,rippeur,Section n°2,rippeur
738,2024-10-12,L11,Four 1,Changement rippeur,rippeur,section n°2,20.0,import_2024,section n°2,rippeur,Section n°2,rippeur
739,2024-10-13,L11,Four 1,Changement rippeur,rippeur,section n°4,35.0,import_2024,section n°4,rippeur,Section n°4,rippeur
740,2024-10-13,L11,Four 1,Arret mise a l'arche,Mise a l'arche,mise a l'arche,240.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
741,2024-10-14,L11,Four 1,dessérage de bras de transfert,bras de transfert,section n°6,30.0,import_2024,section n°6,bras de transfert,Section n°6,bras de transfert
742,2024-10-15,L11,Four 1,Changement rippeur,rippeur,section n°4,15.0,import_2024,section n°4,rippeur,Section n°4,rippeur
743,2024-10-16,L11,Four 1,Changement rippeur,rippeur,section n°2,45.0,import_2024,section n°2,rippeur,Section n°2,rippeur
744,2024-10-16,L11,Four 1,Serrage adapteur poincon,adapteur,section n°2,25.0,import_2024,section n°2,adapteur,Section n°2,adapteur
745,2024-10-16,L11,Four 1,mauvaise fonctionnemet bras de transfert,bras de transfert,section n°3,20.0,import_2024,section n°3,bras de transfert,Section n°3,bras de transfert
746,2024-10-17,L11,Four 1,mauvaise fonctionnemet bras de transfert,bras de transfert,section n°5,25.0,import_2024,section n°5,bras de transfert,Section n°5,bras de transfert
747,2024-10-17,L11,Four 1,Changement rippeur,rippeur,section n°6,20.0,import_2024,section n°6,rippeur,Section n°6,rippeur
748,2024-10-17,L11,Four 1,Arret mise larche,Mise a l'arche,mise a l'arche,60.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
749,2024-10-19,L11,Four 1,Changement de cartouche poinçon,cartouche poinçon,section n°2,30.0,import_2024,section n°2,cartouche poinçon,Section n°2,cartouche poinçon
750,2024-10-19,L11,Four 1,mauvaise fonctionnement de ripeur,rippeur,section n°3,60.0,import_2024,section n°3,rippeur,Section n°3,rippeur
751,2024-10-19,L11,Four 1,mauvaise fonctionnement de ripeur,rippeur,section n°4,60.0,import_2024,section n°4,rippeur,Section n°4,rippeur
752,2024-10-19,L11,Four 1,mauvaise fonctionnemet bras de transfert,bras de transfert,section n°8,30.0,import_2024,section n°8,bras de transfert,Section n°8,bras de transfert
753,2024-10-19,L11,Four 1,Changement des charnières,charnières,section n°3,30.0,import_2024,section n°3,charnières,Section n°3,charnières
754,2024-10-19,L11,Four 1,mauvaise fonctionnement de tête gonflage,tête gonflage,section n°4,20.0,import_2024,section n°4,tête gonflage,Section n°4,tête gonflage
755,2024-10-19,L11,Four 1,Arret convoyeur mise a l'arche,convoyeur mise a l'arche,convoyeur mise a l'arche,10.0,import_2024,convoyeur mise a l'arche,convoyeur mise a l'arche,convoyeur mise a l'arche,convoyeur mise a l'arche
756,2024-10-22,L11,Four 1,mauvaise fonctionnement de ripeur,rippeur,section n°8,20.0,import_2024,section n°8,rippeur,Section n°8,rippeur
757,2024-10-23,L11,Four 1,mauvaise fonctionnement de Noyau,Noyau,section n°7,30.0,import_2024,section n°7,noyau,Section n°7,noyau
758,2024-10-23,L11,Four 1,mauvaise fonctionnement bras transfert,bras de transfert,section n°8,20.0,import_2024,section n°8,bras de transfert,Section n°8,bras de transfert
759,2024-10-24,L11,Four 1,Porte pincette,pincettes,section n°2,5.0,import_2024,section n°2,pincettes,Section n°2,pincettes
760,2024-10-27,L11,Four 1,Changemen charniere,charnieres,section n°3,15.0,import_2024,section n°3,charnieres,Section n°3,charnieres
761,2024-10-27,L11,Four 1,Changement MDB,MDB,section n°5,20.0,import_2024,section n°5,mdb,Section n°5,MDB
762,2024-10-27,L11,Four 1,Changement MDB,MDB,section n°6,20.0,import_2024,section n°6,mdb,Section n°6,MDB
763,2024-10-27,L11,Four 1,mauvaise fonctionnemet bras de transfert,bras de transfert,section n°6,10.0,import_2024,section n°6,bras de transfert,Section n°6,bras de transfert
764,2024-10-30,L11,Four 1,Changement bras take-out,take-out,section n°2,60.0,import_2024,section n°2,take-out,Section n°2,take-out
765,2024-10-30,L11,Four 1,Mauvaise fermeture de finisseur,fermeture fin,section n°4,30.0,import_2024,section n°4,fermeture fin,Section n°4,fermeture fin
766,2024-10-31,L11,Four 1,Changement charnieres Ebaucheur,charnieres,section n°7,20.0,import_2024,section n°7,charnieres,Section n°7,charnieres
767,2024-10-31,L11,Four 1,mauvaise fonctionnement bras transfert,bras de transfert,section n°4,30.0,import_2024,section n°4,bras de transfert,Section n°4,bras de transfert
768,2024-10-31,L11,Four 1,Serrage adapteur poincon,adapteur,section n°1,20.0,import_2024,section n°1,adapteur,Section n°1,adapteur
769,2024-10-31,L11,Four 1,mauvaise fonctionnement bras transfert,bras de transfert,section n°4,15.0,import_2024,section n°4,bras de transfert,Section n°4,bras de transfert
770,2024-11-01,L11,Four 1,changement porte pincette,pincettes,section n°2,10.0,import_2024,section n°2,pincettes,Section n°2,pincettes
771,2024-11-01,L11,Four 1,mauvaise fonctionnement de ripeur,rippeur,section n°8,15.0,import_2024,section n°8,rippeur,Section n°8,rippeur
772,2024-11-01,L11,Four 1,mauvaise fonctionnement bras transfert,bras de transfert,section n°7,15.0,import_2024,section n°7,bras de transfert,Section n°7,bras de transfert
773,2024-11-01,L11,Four 1,Changement MDB,MDB,section n°7,15.0,import_2024,section n°7,mdb,Section n°7,MDB
774,2024-11-01,L11,Four 1,Changement MDB,MDB,section n°8,15.0,import_2024,section n°8,mdb,Section n°8,MDB
775,2024-11-01,L11,Four 1,Coincement ciseaux,Mécanisme ciseaux,machine,60.0,import_2024,machine,mécanisme ciseaux,Machine,Mécanisme ciseaux
776,2024-11-02,L11,Four 1,mauvaise fonctionnement de ripeur,rippeur,section n°1,15.0,import_2024,section n°1,rippeur,Section n°1,rippeur
777,2024-11-03,L11,Four 1,mauvaise fonctionnement bras transfert,bras de transfert,section n°1,20.0,import_2024,section n°1,bras de transfert,Section n°1,bras de transfert
778,2024-11-03,L11,Four 1,mauvaise fonctionnement bras transfert,bras de transfert,section n°6,20.0,import_2024,section n°6,bras de transfert,Section n°6,bras de transfert
779,2024-11-03,L11,Four 1,mauvaise fonctionnement bras transfert,bras de transfert,section n°4,40.0,import_2024,section n°4,bras de transfert,Section n°4,bras de transfert
780,2024-11-03,L11,Four 1,mauvaise fonctionnement de ripeur,rippeur,section n°3,30.0,import_2024,section n°3,rippeur,Section n°3,rippeur
781,2024-11-03,L11,Four 1,Arret machine a cause probléma au niveau de ciseaux,Mécanisme ciseaux,Mécanisme ciseaux,260.0,import_2024,mécanisme ciseaux,mécanisme ciseaux,Mécanisme ciseaux,Mécanisme ciseaux
782,2024-11-05,L11,Four 1,Charnieres Eb,charnieres,section n°7,20.0,import_2024,section n°7,charnieres,Section n°7,charnieres
783,2024-11-05,L11,Four 1,Manque l'eau de ciseaux,Mécanisme ciseaux,Mécanisme ciseaux,5.0,import_2024,mécanisme ciseaux,mécanisme ciseaux,Mécanisme ciseaux,Mécanisme ciseaux
784,2024-11-07,L11,Four 1,Changement bras de transfert,bras de transfert,Section n°7,15.0,import_2024,section n°7,bras de transfert,Section n°7,bras de transfert
785,2024-11-07,L11,Four 1,Mauvaise fonctionnement rippeur,rippeur,Section n°6,20.0,import_2024,section n°6,rippeur,Section n°6,rippeur
786,2024-11-07,L11,Four 1,Mauvaise fonctionnement rippeur,rippeur,Section n°6,15.0,import_2024,section n°6,rippeur,Section n°6,rippeur
787,2024-11-08,L11,Four 1,mauvaise fonctionnement bras transfert,bras de transfert,section n°6,15.0,import_2024,section n°6,bras de transfert,Section n°6,bras de transfert
788,2024-11-08,L11,Four 1,Réglage charnieres Eb,charnieres,section n°3,20.0,import_2024,section n°3,charnieres,Section n°3,charnieres
789,2024-11-09,L11,Four 1,mauvaise fonctionnement de ripeur,rippeur,section n°2,20.0,import_2024,section n°2,rippeur,Section n°2,rippeur
790,2024-11-09,L11,Four 1,mauvaise fonctionnement de ripeur,rippeur,section n°5,10.0,import_2024,section n°5,rippeur,Section n°5,rippeur
